Path,Emotions
data/spectrograms/train/1751.pt,happy
data/spectrograms/train/1752.pt,happy
data/spectrograms/train/1753.pt,happy
data/spectrograms/train/1754.pt,happy
data/spectrograms/train/1755.pt,happy
data/spectrograms/train/1756.pt,happy
data/spectrograms/train/1757.pt,happy
data/spectrograms/train/1758.pt,happy
data/spectrograms/train/1759.pt,happy
data/spectrograms/train/1760.pt,happy
data/spectrograms/train/1761.pt,happy
data/spectrograms/train/1762.pt,happy
data/spectrograms/train/1763.pt,happy
data/spectrograms/train/1764.pt,happy
data/spectrograms/train/1765.pt,happy
data/spectrograms/train/1766.pt,happy
data/spectrograms/train/1767.pt,happy
data/spectrograms/train/1768.pt,happy
data/spectrograms/train/1769.pt,happy
data/spectrograms/train/1770.pt,happy
data/spectrograms/train/1771.pt,happy
data/spectrograms/train/1772.pt,happy
data/spectrograms/train/1773.pt,happy
data/spectrograms/train/1774.pt,happy
data/spectrograms/train/1775.pt,happy
data/spectrograms/train/1776.pt,happy
data/spectrograms/train/1777.pt,happy
data/spectrograms/train/1778.pt,happy
data/spectrograms/train/1779.pt,happy
data/spectrograms/train/1780.pt,happy
data/spectrograms/train/1781.pt,happy
data/spectrograms/train/1782.pt,happy
data/spectrograms/train/1783.pt,happy
data/spectrograms/train/1784.pt,happy
data/spectrograms/train/1785.pt,happy
data/spectrograms/train/1786.pt,happy
data/spectrograms/train/1787.pt,happy
data/spectrograms/train/1788.pt,happy
data/spectrograms/train/1789.pt,happy
data/spectrograms/train/1790.pt,happy
data/spectrograms/train/1791.pt,happy
data/spectrograms/train/1792.pt,happy
data/spectrograms/train/1793.pt,happy
data/spectrograms/train/1794.pt,happy
data/spectrograms/train/1795.pt,happy
data/spectrograms/train/1796.pt,happy
data/spectrograms/train/1797.pt,happy
data/spectrograms/train/1798.pt,happy
data/spectrograms/train/1799.pt,happy
data/spectrograms/train/1800.pt,happy
data/spectrograms/train/1801.pt,happy
data/spectrograms/train/1802.pt,happy
data/spectrograms/train/1803.pt,happy
data/spectrograms/train/1804.pt,happy
data/spectrograms/train/1805.pt,happy
data/spectrograms/train/1806.pt,happy
data/spectrograms/train/1807.pt,happy
data/spectrograms/train/1808.pt,happy
data/spectrograms/train/1809.pt,happy
data/spectrograms/train/1810.pt,happy
data/spectrograms/train/1811.pt,happy
data/spectrograms/train/1812.pt,happy
data/spectrograms/train/1813.pt,happy
data/spectrograms/train/1814.pt,happy
data/spectrograms/train/1815.pt,happy
data/spectrograms/train/1816.pt,happy
data/spectrograms/train/1817.pt,happy
data/spectrograms/train/1818.pt,happy
data/spectrograms/train/1819.pt,happy
data/spectrograms/train/1820.pt,happy
data/spectrograms/train/1821.pt,happy
data/spectrograms/train/1822.pt,happy
data/spectrograms/train/1823.pt,happy
data/spectrograms/train/1824.pt,happy
data/spectrograms/train/1825.pt,happy
data/spectrograms/train/1826.pt,happy
data/spectrograms/train/1827.pt,happy
data/spectrograms/train/1828.pt,happy
data/spectrograms/train/1829.pt,happy
data/spectrograms/train/1830.pt,happy
data/spectrograms/train/1831.pt,happy
data/spectrograms/train/1832.pt,happy
data/spectrograms/train/1833.pt,happy
data/spectrograms/train/1834.pt,happy
data/spectrograms/train/1835.pt,happy
data/spectrograms/train/1836.pt,happy
data/spectrograms/train/1837.pt,happy
data/spectrograms/train/1838.pt,happy
data/spectrograms/train/1839.pt,happy
data/spectrograms/train/1840.pt,happy
data/spectrograms/train/1841.pt,happy
data/spectrograms/train/1842.pt,happy
data/spectrograms/train/1843.pt,happy
data/spectrograms/train/1844.pt,happy
data/spectrograms/train/1845.pt,happy
data/spectrograms/train/1846.pt,happy
data/spectrograms/train/1847.pt,happy
data/spectrograms/train/1848.pt,happy
data/spectrograms/train/1849.pt,happy
data/spectrograms/train/1850.pt,happy
data/spectrograms/train/1851.pt,happy
data/spectrograms/train/1852.pt,happy
data/spectrograms/train/1853.pt,happy
data/spectrograms/train/1854.pt,happy
data/spectrograms/train/1855.pt,happy
data/spectrograms/train/1856.pt,happy
data/spectrograms/train/1857.pt,happy
data/spectrograms/train/1858.pt,happy
data/spectrograms/train/1859.pt,happy
data/spectrograms/train/1860.pt,happy
data/spectrograms/train/1861.pt,happy
data/spectrograms/train/1862.pt,happy
data/spectrograms/train/1863.pt,happy
data/spectrograms/train/1864.pt,happy
data/spectrograms/train/1865.pt,happy
data/spectrograms/train/1866.pt,happy
data/spectrograms/train/1867.pt,happy
data/spectrograms/train/1868.pt,happy
data/spectrograms/train/1869.pt,happy
data/spectrograms/train/1870.pt,happy
data/spectrograms/train/1871.pt,happy
data/spectrograms/train/1872.pt,happy
data/spectrograms/train/1873.pt,happy
data/spectrograms/train/1874.pt,happy
data/spectrograms/train/1875.pt,happy
data/spectrograms/train/1876.pt,happy
data/spectrograms/train/1877.pt,happy
data/spectrograms/train/1878.pt,happy
data/spectrograms/train/1879.pt,happy
data/spectrograms/train/1880.pt,happy
data/spectrograms/train/1881.pt,happy
data/spectrograms/train/1882.pt,happy
data/spectrograms/train/1883.pt,happy
data/spectrograms/train/1884.pt,happy
data/spectrograms/train/1885.pt,happy
data/spectrograms/train/1886.pt,happy
data/spectrograms/train/1887.pt,happy
data/spectrograms/train/1888.pt,happy
data/spectrograms/train/1889.pt,happy
data/spectrograms/train/1890.pt,happy
data/spectrograms/train/1891.pt,happy
data/spectrograms/train/1892.pt,happy
data/spectrograms/train/1893.pt,happy
data/spectrograms/train/1894.pt,happy
data/spectrograms/train/1895.pt,happy
data/spectrograms/train/1896.pt,happy
data/spectrograms/train/1897.pt,happy
data/spectrograms/train/1898.pt,happy
data/spectrograms/train/1899.pt,happy
data/spectrograms/train/1900.pt,happy
data/spectrograms/train/1901.pt,happy
data/spectrograms/train/1902.pt,happy
data/spectrograms/train/1903.pt,happy
data/spectrograms/train/1904.pt,happy
data/spectrograms/train/1905.pt,happy
data/spectrograms/train/1906.pt,happy
data/spectrograms/train/1907.pt,happy
data/spectrograms/train/1908.pt,happy
data/spectrograms/train/1909.pt,happy
data/spectrograms/train/1910.pt,happy
data/spectrograms/train/1911.pt,happy
data/spectrograms/train/1912.pt,happy
data/spectrograms/train/1913.pt,happy
data/spectrograms/train/1914.pt,happy
data/spectrograms/train/1915.pt,happy
data/spectrograms/train/1916.pt,happy
data/spectrograms/train/1917.pt,happy
data/spectrograms/train/1918.pt,happy
data/spectrograms/train/1919.pt,happy
data/spectrograms/train/1920.pt,happy
data/spectrograms/train/1921.pt,happy
data/spectrograms/train/1922.pt,happy
data/spectrograms/train/1923.pt,happy
data/spectrograms/train/1924.pt,happy
data/spectrograms/train/1925.pt,happy
data/spectrograms/train/1926.pt,happy
data/spectrograms/train/1927.pt,happy
data/spectrograms/train/1928.pt,happy
data/spectrograms/train/1929.pt,happy
data/spectrograms/train/1930.pt,happy
data/spectrograms/train/1931.pt,happy
data/spectrograms/train/1932.pt,happy
data/spectrograms/train/1933.pt,happy
data/spectrograms/train/1934.pt,happy
data/spectrograms/train/1935.pt,happy
data/spectrograms/train/1936.pt,happy
data/spectrograms/train/1937.pt,happy
data/spectrograms/train/1938.pt,happy
data/spectrograms/train/1939.pt,happy
data/spectrograms/train/1940.pt,happy
data/spectrograms/train/1941.pt,happy
data/spectrograms/train/1942.pt,happy
data/spectrograms/train/1943.pt,happy
data/spectrograms/train/1944.pt,happy
data/spectrograms/train/1945.pt,happy
data/spectrograms/train/1946.pt,happy
data/spectrograms/train/1947.pt,happy
data/spectrograms/train/1948.pt,happy
data/spectrograms/train/1949.pt,happy
data/spectrograms/train/1950.pt,happy
data/spectrograms/train/1951.pt,happy
data/spectrograms/train/1952.pt,happy
data/spectrograms/train/1953.pt,happy
data/spectrograms/train/1954.pt,happy
data/spectrograms/train/1955.pt,happy
data/spectrograms/train/1956.pt,happy
data/spectrograms/train/1957.pt,happy
data/spectrograms/train/1958.pt,happy
data/spectrograms/train/1959.pt,happy
data/spectrograms/train/1960.pt,happy
data/spectrograms/train/1961.pt,happy
data/spectrograms/train/1962.pt,happy
data/spectrograms/train/1963.pt,happy
data/spectrograms/train/1964.pt,happy
data/spectrograms/train/1965.pt,happy
data/spectrograms/train/1966.pt,happy
data/spectrograms/train/1967.pt,happy
data/spectrograms/train/1968.pt,happy
data/spectrograms/train/1969.pt,happy
data/spectrograms/train/1970.pt,happy
data/spectrograms/train/1971.pt,happy
data/spectrograms/train/1972.pt,happy
data/spectrograms/train/1973.pt,happy
data/spectrograms/train/1974.pt,happy
data/spectrograms/train/1975.pt,happy
data/spectrograms/train/1976.pt,happy
data/spectrograms/train/1977.pt,happy
data/spectrograms/train/1978.pt,happy
data/spectrograms/train/1979.pt,happy
data/spectrograms/train/1980.pt,happy
data/spectrograms/train/1981.pt,happy
data/spectrograms/train/1982.pt,happy
data/spectrograms/train/1983.pt,happy
data/spectrograms/train/1984.pt,happy
data/spectrograms/train/1985.pt,happy
data/spectrograms/train/1986.pt,happy
data/spectrograms/train/1987.pt,happy
data/spectrograms/train/1988.pt,happy
data/spectrograms/train/1989.pt,happy
data/spectrograms/train/1990.pt,happy
data/spectrograms/train/1991.pt,happy
data/spectrograms/train/1992.pt,happy
data/spectrograms/train/1993.pt,happy
data/spectrograms/train/1994.pt,happy
data/spectrograms/train/1995.pt,happy
data/spectrograms/train/1996.pt,happy
data/spectrograms/train/1997.pt,happy
data/spectrograms/train/1998.pt,happy
data/spectrograms/train/1999.pt,happy
data/spectrograms/train/2000.pt,happy
data/spectrograms/train/2001.pt,happy
data/spectrograms/train/2002.pt,happy
data/spectrograms/train/2003.pt,happy
data/spectrograms/train/2004.pt,happy
data/spectrograms/train/2005.pt,happy
data/spectrograms/train/2006.pt,happy
data/spectrograms/train/2007.pt,happy
data/spectrograms/train/2008.pt,happy
data/spectrograms/train/2009.pt,happy
data/spectrograms/train/2010.pt,happy
data/spectrograms/train/2011.pt,happy
data/spectrograms/train/2012.pt,happy
data/spectrograms/train/2013.pt,happy
data/spectrograms/train/2014.pt,happy
data/spectrograms/train/2015.pt,happy
data/spectrograms/train/2016.pt,happy
data/spectrograms/train/2017.pt,happy
data/spectrograms/train/2018.pt,happy
data/spectrograms/train/2019.pt,happy
data/spectrograms/train/2020.pt,happy
data/spectrograms/train/2021.pt,happy
data/spectrograms/train/2022.pt,happy
data/spectrograms/train/2023.pt,happy
data/spectrograms/train/2024.pt,happy
data/spectrograms/train/2025.pt,happy
data/spectrograms/train/2026.pt,happy
data/spectrograms/train/2027.pt,happy
data/spectrograms/train/2028.pt,happy
data/spectrograms/train/2029.pt,happy
data/spectrograms/train/2030.pt,happy
data/spectrograms/train/2031.pt,happy
data/spectrograms/train/2032.pt,happy
data/spectrograms/train/2033.pt,happy
data/spectrograms/train/2034.pt,happy
data/spectrograms/train/2035.pt,happy
data/spectrograms/train/2036.pt,happy
data/spectrograms/train/2037.pt,happy
data/spectrograms/train/2038.pt,happy
data/spectrograms/train/2039.pt,happy
data/spectrograms/train/2040.pt,happy
data/spectrograms/train/2041.pt,happy
data/spectrograms/train/2042.pt,happy
data/spectrograms/train/2043.pt,happy
data/spectrograms/train/2044.pt,happy
data/spectrograms/train/2045.pt,happy
data/spectrograms/train/2046.pt,happy
data/spectrograms/train/2047.pt,happy
data/spectrograms/train/2048.pt,happy
data/spectrograms/train/2049.pt,happy
data/spectrograms/train/2050.pt,happy
data/spectrograms/train/2051.pt,happy
data/spectrograms/train/2052.pt,happy
data/spectrograms/train/2053.pt,happy
data/spectrograms/train/2054.pt,happy
data/spectrograms/train/2055.pt,happy
data/spectrograms/train/2056.pt,happy
data/spectrograms/train/2057.pt,happy
data/spectrograms/train/2058.pt,happy
data/spectrograms/train/2059.pt,happy
data/spectrograms/train/2060.pt,happy
data/spectrograms/train/2061.pt,happy
data/spectrograms/train/2062.pt,happy
data/spectrograms/train/2063.pt,happy
data/spectrograms/train/2064.pt,happy
data/spectrograms/train/2065.pt,happy
data/spectrograms/train/2066.pt,happy
data/spectrograms/train/2067.pt,happy
data/spectrograms/train/2068.pt,happy
data/spectrograms/train/2069.pt,happy
data/spectrograms/train/2070.pt,happy
data/spectrograms/train/2071.pt,happy
data/spectrograms/train/2072.pt,happy
data/spectrograms/train/2073.pt,happy
data/spectrograms/train/2074.pt,happy
data/spectrograms/train/2075.pt,happy
data/spectrograms/train/2076.pt,happy
data/spectrograms/train/2077.pt,happy
data/spectrograms/train/2078.pt,happy
data/spectrograms/train/2079.pt,happy
data/spectrograms/train/2080.pt,happy
data/spectrograms/train/2081.pt,happy
data/spectrograms/train/2082.pt,happy
data/spectrograms/train/2083.pt,happy
data/spectrograms/train/2084.pt,happy
data/spectrograms/train/2085.pt,happy
data/spectrograms/train/2086.pt,happy
data/spectrograms/train/2087.pt,happy
data/spectrograms/train/2088.pt,happy
data/spectrograms/train/2089.pt,happy
data/spectrograms/train/2090.pt,happy
data/spectrograms/train/2091.pt,happy
data/spectrograms/train/2092.pt,happy
data/spectrograms/train/2093.pt,happy
data/spectrograms/train/2094.pt,happy
data/spectrograms/train/2095.pt,happy
data/spectrograms/train/2096.pt,happy
data/spectrograms/train/2097.pt,happy
data/spectrograms/train/2098.pt,happy
data/spectrograms/train/2099.pt,happy
data/spectrograms/train/2100.pt,happy
data/spectrograms/train/2101.pt,happy
data/spectrograms/train/2102.pt,happy
data/spectrograms/train/2103.pt,happy
data/spectrograms/train/2104.pt,happy
data/spectrograms/train/2105.pt,happy
data/spectrograms/train/2106.pt,happy
data/spectrograms/train/2107.pt,happy
data/spectrograms/train/2108.pt,happy
data/spectrograms/train/2109.pt,happy
data/spectrograms/train/2110.pt,happy
data/spectrograms/train/2111.pt,happy
data/spectrograms/train/2112.pt,happy
data/spectrograms/train/2113.pt,happy
data/spectrograms/train/2114.pt,happy
data/spectrograms/train/2115.pt,happy
data/spectrograms/train/2116.pt,happy
data/spectrograms/train/2117.pt,happy
data/spectrograms/train/2118.pt,happy
data/spectrograms/train/2119.pt,happy
data/spectrograms/train/2120.pt,happy
data/spectrograms/train/2121.pt,happy
data/spectrograms/train/2122.pt,happy
data/spectrograms/train/2123.pt,happy
data/spectrograms/train/2124.pt,happy
data/spectrograms/train/2125.pt,happy
data/spectrograms/train/2126.pt,happy
data/spectrograms/train/2127.pt,happy
data/spectrograms/train/2128.pt,happy
data/spectrograms/train/2129.pt,happy
data/spectrograms/train/2130.pt,happy
data/spectrograms/train/2131.pt,happy
data/spectrograms/train/2132.pt,happy
data/spectrograms/train/2133.pt,happy
data/spectrograms/train/2134.pt,happy
data/spectrograms/train/2135.pt,happy
data/spectrograms/train/2136.pt,happy
data/spectrograms/train/2137.pt,happy
data/spectrograms/train/2138.pt,happy
data/spectrograms/train/2139.pt,happy
data/spectrograms/train/2140.pt,happy
data/spectrograms/train/2141.pt,happy
data/spectrograms/train/2142.pt,happy
data/spectrograms/train/2143.pt,happy
data/spectrograms/train/2144.pt,happy
data/spectrograms/train/2145.pt,happy
data/spectrograms/train/2146.pt,happy
data/spectrograms/train/2147.pt,happy
data/spectrograms/train/2148.pt,happy
data/spectrograms/train/2149.pt,happy
data/spectrograms/train/2150.pt,happy
data/spectrograms/train/2151.pt,happy
data/spectrograms/train/2152.pt,happy
data/spectrograms/train/2153.pt,happy
data/spectrograms/train/2154.pt,happy
data/spectrograms/train/2155.pt,happy
data/spectrograms/train/2156.pt,happy
data/spectrograms/train/2157.pt,happy
data/spectrograms/train/2158.pt,happy
data/spectrograms/train/2159.pt,happy
data/spectrograms/train/2160.pt,happy
data/spectrograms/train/2161.pt,happy
data/spectrograms/train/2162.pt,happy
data/spectrograms/train/2163.pt,happy
data/spectrograms/train/2164.pt,happy
data/spectrograms/train/2165.pt,happy
data/spectrograms/train/2166.pt,happy
data/spectrograms/train/2167.pt,happy
data/spectrograms/train/2168.pt,happy
data/spectrograms/train/2169.pt,happy
data/spectrograms/train/2170.pt,happy
data/spectrograms/train/2171.pt,happy
data/spectrograms/train/2172.pt,happy
data/spectrograms/train/2173.pt,happy
data/spectrograms/train/2174.pt,happy
data/spectrograms/train/2175.pt,happy
data/spectrograms/train/2176.pt,happy
data/spectrograms/train/2177.pt,happy
data/spectrograms/train/2178.pt,happy
data/spectrograms/train/2179.pt,happy
data/spectrograms/train/2180.pt,happy
data/spectrograms/train/2181.pt,happy
data/spectrograms/train/2182.pt,happy
data/spectrograms/train/2183.pt,happy
data/spectrograms/train/2184.pt,happy
data/spectrograms/train/2185.pt,happy
data/spectrograms/train/2186.pt,happy
data/spectrograms/train/2187.pt,happy
data/spectrograms/train/2188.pt,happy
data/spectrograms/train/2189.pt,happy
data/spectrograms/train/2190.pt,happy
data/spectrograms/train/2191.pt,happy
data/spectrograms/train/2192.pt,happy
data/spectrograms/train/2193.pt,happy
data/spectrograms/train/2194.pt,happy
data/spectrograms/train/2195.pt,happy
data/spectrograms/train/2196.pt,happy
data/spectrograms/train/2197.pt,happy
data/spectrograms/train/2198.pt,happy
data/spectrograms/train/2199.pt,happy
data/spectrograms/train/2200.pt,happy
data/spectrograms/train/2201.pt,happy
data/spectrograms/train/2202.pt,happy
data/spectrograms/train/2203.pt,happy
data/spectrograms/train/2204.pt,happy
data/spectrograms/train/2205.pt,happy
data/spectrograms/train/2206.pt,happy
data/spectrograms/train/2207.pt,happy
data/spectrograms/train/2208.pt,happy
data/spectrograms/train/2209.pt,happy
data/spectrograms/train/2210.pt,happy
data/spectrograms/train/2211.pt,happy
data/spectrograms/train/2212.pt,happy
data/spectrograms/train/2213.pt,happy
data/spectrograms/train/2214.pt,happy
data/spectrograms/train/2215.pt,happy
data/spectrograms/train/2216.pt,happy
data/spectrograms/train/2217.pt,happy
data/spectrograms/train/2218.pt,happy
data/spectrograms/train/2219.pt,happy
data/spectrograms/train/2220.pt,happy
data/spectrograms/train/2221.pt,happy
data/spectrograms/train/2222.pt,happy
data/spectrograms/train/2223.pt,happy
data/spectrograms/train/2224.pt,happy
data/spectrograms/train/2225.pt,happy
data/spectrograms/train/2226.pt,happy
data/spectrograms/train/2227.pt,happy
data/spectrograms/train/2228.pt,happy
data/spectrograms/train/2229.pt,happy
data/spectrograms/train/2230.pt,happy
data/spectrograms/train/2231.pt,happy
data/spectrograms/train/2232.pt,happy
data/spectrograms/train/2233.pt,happy
data/spectrograms/train/2234.pt,happy
data/spectrograms/train/2235.pt,happy
data/spectrograms/train/2236.pt,happy
data/spectrograms/train/2237.pt,happy
data/spectrograms/train/2238.pt,happy
data/spectrograms/train/2239.pt,happy
data/spectrograms/train/2240.pt,happy
data/spectrograms/train/2241.pt,happy
data/spectrograms/train/2242.pt,happy
data/spectrograms/train/2243.pt,happy
data/spectrograms/train/2244.pt,happy
data/spectrograms/train/2245.pt,happy
data/spectrograms/train/2246.pt,happy
data/spectrograms/train/2247.pt,happy
data/spectrograms/train/2248.pt,happy
data/spectrograms/train/2249.pt,happy
data/spectrograms/train/2250.pt,happy
data/spectrograms/train/2251.pt,happy
data/spectrograms/train/2252.pt,happy
data/spectrograms/train/2253.pt,happy
data/spectrograms/train/2254.pt,happy
data/spectrograms/train/2255.pt,happy
data/spectrograms/train/2256.pt,happy
data/spectrograms/train/2257.pt,happy
data/spectrograms/train/2258.pt,happy
data/spectrograms/train/2259.pt,happy
data/spectrograms/train/2260.pt,happy
data/spectrograms/train/2261.pt,happy
data/spectrograms/train/2262.pt,happy
data/spectrograms/train/2263.pt,happy
data/spectrograms/train/2264.pt,happy
data/spectrograms/train/2265.pt,happy
data/spectrograms/train/2266.pt,happy
data/spectrograms/train/2267.pt,happy
data/spectrograms/train/2268.pt,happy
data/spectrograms/train/2269.pt,happy
data/spectrograms/train/2270.pt,happy
data/spectrograms/train/2271.pt,happy
data/spectrograms/train/2272.pt,happy
data/spectrograms/train/2273.pt,happy
data/spectrograms/train/2274.pt,happy
data/spectrograms/train/2275.pt,happy
data/spectrograms/train/2276.pt,happy
data/spectrograms/train/2277.pt,happy
data/spectrograms/train/2278.pt,happy
data/spectrograms/train/2279.pt,happy
data/spectrograms/train/2280.pt,happy
data/spectrograms/train/2281.pt,happy
data/spectrograms/train/2282.pt,happy
data/spectrograms/train/2283.pt,happy
data/spectrograms/train/2284.pt,happy
data/spectrograms/train/2285.pt,happy
data/spectrograms/train/2286.pt,happy
data/spectrograms/train/2287.pt,happy
data/spectrograms/train/2288.pt,happy
data/spectrograms/train/2289.pt,happy
data/spectrograms/train/2290.pt,happy
data/spectrograms/train/2291.pt,happy
data/spectrograms/train/2292.pt,happy
data/spectrograms/train/2293.pt,happy
data/spectrograms/train/2294.pt,happy
data/spectrograms/train/2295.pt,happy
data/spectrograms/train/2296.pt,happy
data/spectrograms/train/2297.pt,happy
data/spectrograms/train/2298.pt,happy
data/spectrograms/train/2299.pt,happy
data/spectrograms/train/2300.pt,happy
data/spectrograms/train/2301.pt,happy
data/spectrograms/train/2302.pt,happy
data/spectrograms/train/2303.pt,happy
data/spectrograms/train/2304.pt,happy
data/spectrograms/train/2305.pt,happy
data/spectrograms/train/2306.pt,happy
data/spectrograms/train/2307.pt,happy
data/spectrograms/train/2308.pt,happy
data/spectrograms/train/2309.pt,happy
data/spectrograms/train/2310.pt,happy
data/spectrograms/train/2311.pt,happy
data/spectrograms/train/2312.pt,happy
data/spectrograms/train/2313.pt,happy
data/spectrograms/train/2314.pt,happy
data/spectrograms/train/2315.pt,happy
data/spectrograms/train/2316.pt,happy
data/spectrograms/train/2317.pt,happy
data/spectrograms/train/2318.pt,happy
data/spectrograms/train/2319.pt,happy
data/spectrograms/train/2320.pt,happy
data/spectrograms/train/2321.pt,happy
data/spectrograms/train/2322.pt,happy
data/spectrograms/train/2323.pt,happy
data/spectrograms/train/2324.pt,happy
data/spectrograms/train/2325.pt,happy
data/spectrograms/train/2326.pt,happy
data/spectrograms/train/2327.pt,happy
data/spectrograms/train/2328.pt,happy
data/spectrograms/train/2329.pt,happy
data/spectrograms/train/2330.pt,happy
data/spectrograms/train/2331.pt,happy
data/spectrograms/train/2332.pt,happy
data/spectrograms/train/2333.pt,happy
data/spectrograms/train/2334.pt,happy
data/spectrograms/train/2335.pt,happy
data/spectrograms/train/2336.pt,happy
data/spectrograms/train/2337.pt,happy
data/spectrograms/train/2338.pt,happy
data/spectrograms/train/2339.pt,happy
data/spectrograms/train/2340.pt,happy
data/spectrograms/train/2341.pt,happy
data/spectrograms/train/2342.pt,happy
data/spectrograms/train/2343.pt,happy
data/spectrograms/train/2344.pt,happy
data/spectrograms/train/2345.pt,happy
data/spectrograms/train/2346.pt,happy
data/spectrograms/train/2347.pt,happy
data/spectrograms/train/2348.pt,happy
data/spectrograms/train/2349.pt,happy
data/spectrograms/train/2350.pt,happy
data/spectrograms/train/2351.pt,happy
data/spectrograms/train/2352.pt,happy
data/spectrograms/train/2353.pt,happy
data/spectrograms/train/2354.pt,happy
data/spectrograms/train/2355.pt,happy
data/spectrograms/train/2356.pt,happy
data/spectrograms/train/2357.pt,happy
data/spectrograms/train/2358.pt,happy
data/spectrograms/train/2359.pt,happy
data/spectrograms/train/2360.pt,happy
data/spectrograms/train/2361.pt,happy
data/spectrograms/train/2362.pt,happy
data/spectrograms/train/2363.pt,happy
data/spectrograms/train/2364.pt,happy
data/spectrograms/train/2365.pt,happy
data/spectrograms/train/2366.pt,happy
data/spectrograms/train/2367.pt,happy
data/spectrograms/train/2368.pt,happy
data/spectrograms/train/2369.pt,happy
data/spectrograms/train/2370.pt,happy
data/spectrograms/train/2371.pt,happy
data/spectrograms/train/2372.pt,happy
data/spectrograms/train/2373.pt,happy
data/spectrograms/train/2374.pt,happy
data/spectrograms/train/2375.pt,happy
data/spectrograms/train/2376.pt,happy
data/spectrograms/train/2377.pt,happy
data/spectrograms/train/2378.pt,happy
data/spectrograms/train/2379.pt,happy
data/spectrograms/train/2380.pt,happy
data/spectrograms/train/2381.pt,happy
data/spectrograms/train/2382.pt,happy
data/spectrograms/train/2383.pt,happy
data/spectrograms/train/2384.pt,happy
data/spectrograms/train/2385.pt,happy
data/spectrograms/train/2386.pt,happy
data/spectrograms/train/2387.pt,happy
data/spectrograms/train/2388.pt,happy
data/spectrograms/train/2389.pt,happy
data/spectrograms/train/2390.pt,happy
data/spectrograms/train/2391.pt,happy
data/spectrograms/train/2392.pt,happy
data/spectrograms/train/2393.pt,happy
data/spectrograms/train/2394.pt,happy
data/spectrograms/train/2395.pt,happy
data/spectrograms/train/2396.pt,happy
data/spectrograms/train/2397.pt,happy
data/spectrograms/train/2398.pt,happy
data/spectrograms/train/2399.pt,happy
data/spectrograms/train/2400.pt,happy
data/spectrograms/train/2401.pt,happy
data/spectrograms/train/2402.pt,happy
data/spectrograms/train/2403.pt,happy
data/spectrograms/train/2404.pt,happy
data/spectrograms/train/2405.pt,happy
data/spectrograms/train/2406.pt,happy
data/spectrograms/train/2407.pt,happy
data/spectrograms/train/2408.pt,happy
data/spectrograms/train/2409.pt,happy
data/spectrograms/train/2410.pt,happy
data/spectrograms/train/2411.pt,happy
data/spectrograms/train/2412.pt,happy
data/spectrograms/train/2413.pt,happy
data/spectrograms/train/2414.pt,happy
data/spectrograms/train/2415.pt,happy
data/spectrograms/train/2416.pt,happy
data/spectrograms/train/2417.pt,happy
data/spectrograms/train/2418.pt,happy
data/spectrograms/train/2419.pt,happy
data/spectrograms/train/2420.pt,happy
data/spectrograms/train/2421.pt,happy
data/spectrograms/train/2422.pt,happy
data/spectrograms/train/2423.pt,happy
data/spectrograms/train/2424.pt,happy
data/spectrograms/train/2425.pt,happy
data/spectrograms/train/2426.pt,happy
data/spectrograms/train/2427.pt,happy
data/spectrograms/train/2428.pt,happy
data/spectrograms/train/2429.pt,happy
data/spectrograms/train/2430.pt,happy
data/spectrograms/train/2431.pt,happy
data/spectrograms/train/2432.pt,happy
data/spectrograms/train/2433.pt,happy
data/spectrograms/train/2434.pt,happy
data/spectrograms/train/2435.pt,happy
data/spectrograms/train/2436.pt,happy
data/spectrograms/train/2437.pt,happy
data/spectrograms/train/2438.pt,happy
data/spectrograms/train/2439.pt,happy
data/spectrograms/train/2440.pt,happy
data/spectrograms/train/2441.pt,happy
data/spectrograms/train/2442.pt,happy
data/spectrograms/train/2443.pt,happy
data/spectrograms/train/2444.pt,happy
data/spectrograms/train/2445.pt,happy
data/spectrograms/train/2446.pt,happy
data/spectrograms/train/2447.pt,happy
data/spectrograms/train/2448.pt,happy
data/spectrograms/train/2449.pt,happy
data/spectrograms/train/2450.pt,happy
data/spectrograms/train/2451.pt,happy
data/spectrograms/train/2452.pt,happy
data/spectrograms/train/2453.pt,happy
data/spectrograms/train/2454.pt,happy
data/spectrograms/train/2455.pt,happy
data/spectrograms/train/2456.pt,happy
data/spectrograms/train/2457.pt,happy
data/spectrograms/train/2458.pt,happy
data/spectrograms/train/2459.pt,happy
data/spectrograms/train/2460.pt,happy
data/spectrograms/train/2461.pt,happy
data/spectrograms/train/2462.pt,happy
data/spectrograms/train/2463.pt,happy
data/spectrograms/train/2464.pt,happy
data/spectrograms/train/2465.pt,happy
data/spectrograms/train/2466.pt,happy
data/spectrograms/train/2467.pt,happy
data/spectrograms/train/2468.pt,happy
data/spectrograms/train/2469.pt,happy
data/spectrograms/train/2470.pt,happy
data/spectrograms/train/2471.pt,happy
data/spectrograms/train/2472.pt,happy
data/spectrograms/train/2473.pt,happy
data/spectrograms/train/2474.pt,happy
data/spectrograms/train/2475.pt,happy
data/spectrograms/train/2476.pt,happy
data/spectrograms/train/2477.pt,happy
data/spectrograms/train/2478.pt,happy
data/spectrograms/train/2479.pt,happy
data/spectrograms/train/2480.pt,happy
data/spectrograms/train/2481.pt,happy
data/spectrograms/train/2482.pt,happy
data/spectrograms/train/2483.pt,happy
data/spectrograms/train/2484.pt,happy
data/spectrograms/train/2485.pt,happy
data/spectrograms/train/2486.pt,happy
